key,data1,data2
39,8966,Qn10Y0GK4t6hLfRB8pYViK0Ybcm6ZLTKh2lDbjJlRUTfGv19YZCUSaibnOZr1FIk6rwacPigxqXX94yyLBd8wxjJZEtlNdiNqqQbdymKTAdsSgbjM7qTtyavytxxgx2ITyQIUv1YqwaO1wH4OSeFm1NYDM7DXdRdzJRJFIgJgi6FlJG8iCluxHGnOsCUf1o3yKGU93zNwFwueuXS1ums7JgBh0fcqbn7pBeAzFtmtCKthX56TJzWauElQNvD6e9MpHFKXMBoNRHmTZzc0gaeAVamrrsNZ0ZTyRTtcjK9kORyXozDa7rV1UqHSv8ArcfuXnEwJ0Yzv8JmvFPK8CxjpWfDPgrOQnKHU1sLs2thNcQJ72sGxZp0EhaGjtsgKVlSexRexpCTMcLjJsG7IKehz7nTO0ZOO03bDlNU8PSoEzZ1JL2GIVOnLKdXe2gwBVYIBDptx7oVtOwOKHzAaNlZEb2RxR3yLdmSBdCPootTzZDSdOEyiUzA5wBsv92QiF3k4fjNqV0w1OO1FxY2j3cNa1pII4tmstYq3zMKYuFq9Fga3JnSPwZ4Up6rDm01LZD44UJcoZl5bH0FZD0hmBes5T9gYkedHp3FH1V84PIBlE2RRDqrTDHo0JGDmCEL26Lv1Qa6QAiCBnXnhHwxRpu60v1Dtj5Hc70IsHfoWtzkEXAnjwLCb2Jmj8W7CvoRroZwBANi3OLjue34uLwwNaruyPiZpE1dJqcmAZ3pjWWVsYumMPYb85uLgIH0l9rLMpgVMadXTAnyBLLlhmRgKAHvsydhTFqeeZGnKWOgJtD9v6Ag1Of7JRbvMwqHbzDyPZfuPRhWxCUwXqjYmjRIF7SMXmoBn5DRJ81FUeajhID7YgtDamdaMLYJ2I4HlsJktXn73JfCDy6SzGr2WUw21jC9ljMevNQ6V7ExOnyjPdzEXqVFBYReUZFiwGiSA6uCp6aEuvq1kYHkjc2NoaiwKXPk0w5oNWOSArQznpo2jIBb
40,3959,RonJ9bGjM2qH1qLYcqEzwioNX8EuR0b7i1ppJuug9XPHDtF8RqZdgkfrHSStJJDBMOFo797S5HQx5mrlQJREhiYT4RbNwsy0Zc9rGUdOKHDTlFjyB0VD1lyyDh27096KMm8dIScSLm3LRZsEioWrh1F7Jv17ldjFw1Cwqwqu0Wf1vvPzgWgfSuLUpHiBicNS3HBZ9Vh8lOaAOA7bUXGrhJIVlUMC7TSoLSBsvWKLUpGltKaLaHREtpPeNzVgQB4lZoNZTC95M8IS66OnovSN8nalvfetPBNw0jiPoWxkISeOBZGbotcCl8s0RqYyqXXvioIsbHAjjxyyzzzFiPvZxUJe7LlpegGNX9mMZKB46jw5WTblObwHQAXkOuOuVjlCyerl6f9NvOQimTMamCcP1rmizKHMtQvOx9KggucjtGpaXzJqR81gEHJA5slBVclFQtGn3yzesUq8vyE56IwlXIp9dgF8Hh5d85h5Zl1XRvk0PIi4BuAuHGgDX9Kl9Y6VhIKSwxYsllULofy99RnF3muP02Fmwo1xmd9IFR39gYWxKmqXxMEfeDhPvuljmG8ntoA9p7mBh8cOVZbt5lH2Dzf8RXHtgKzDI4XGLRiZZOPglutJHMHcui7ac7JDFfhc2YlhZHOV694EwTsp9Or6V6sGeMqrtKH8sitiTtLpUX4Qbaw0931YPYDdisemYx4095T9nHlW0a2mPrI4bQ0hBjbgAvKcmZV38xO10wo1GjPEFpyAFcCPpt9Jir1qfAJQD5UdNx79krnLSEmztjaHS49NGZV6Tc3T5HWpexTxzqxI9aN8fjvvsh2ZVExQ2bMOtEbR3phppvwLZNi9mgPEGzPBdobsqraToHpCLZ3xwsZFUbEzcGEa3tQnNS573bp0O3ZBkenuBTM35QbUjWXmeQd9kGYKxd3hJNAI5uv37vBhYqZ7ENRZktxEnU3JSO0nTksCKCJaehcXBNP52cUMa5JaPicP8ffPI2GNx2uC
41,913,GVcRHileoLShvhInJ68nZ1vOp87aN2JzGgFtJG5FlFUBXsMRrSHMp5NxoeGIGos00fV17B7s0Tz5NUBCrIqcRuRzTspquTNSWyIKq4qVDs1fakIgHAYJdq8vPmgH5mrYozeemczw434d1pEMf0LWxxaUtj3uE8sWZCMBxSWvcjbksUyC3VrS2JrdovL9FE7TQQFCpoaFphqBxeqTcbpl46T02LFPKXSxjZJ3xeNSwVJ7vCoYGl7BfC58AbxO6LJPH0hMewBKjkUNyfevgHzQ1DZIN6ZaNw1QXMOnB0ojLE2bt7XPjcToJMfEbZe2lnRfrqRgkb7sgku5SbT9QhM2yvZBp4rsAw0S8H8E8QILhpurQt0OkIN0NbwCPvoVJCjPbKoJJfnbtjGlKeAWLHPO2WtArVX9i5mtG3GfMLicDEivVWxTKt2oOWcad7YLwiR2zXXq8onxDLz6DUXX7wrziN8jDEMrmq3vfq09bCok8F5IHsHufb2XIWKTP1hVMbXkCU7nfHLqv5bchQaCcvWYoCIyNQQcvdtZNyEx9ZVDfI5tGvPhSyw8R5cY4EGJRPhFtP470IGgPaJEnIVq5COpU0ygOnjsrkK0pgXWxrHz22Q8nVFK5q5bLfyPN6Lrf50lC6uI6VWYjsutoFarORGCF7TKnWiIwd2nDXd0NJgIQQ7hgbJ6e109gS8dEqhuWe6tpFbk1ZtmHroRn6faULReBuYUFIrUaIYOYjJ8aoOjdcE4YlJwirIuN3K3YjuOgTuuG7SyQCSPZWzpMxyaDVnLFx6e6sCwqWjhURp1h8sNsnyQgT9Htw7SsBCnZVeB1audKPgg2HolQadNuxJ69TTfxKJyLYcCILjT7kTuHj71W1Q4j4y8D4NSRqyAYQX4RS3IazDIfw26HgVu2LhSb13mi4AjKuuGVbLhaeqsD72rQE2Zb1OrqbxAewofRBaua268F2IBQAr0lXTklEM8ZMnJKdkPHoV2EniwxuhQEdbT
42,4217,mKXDuxj1tBGOeC2a5f2nMED2aDix5JwvjgOpoPnYNZUJ2d1yoyQXHN3Cya4jZgnNUFwTOZ6y34NEW5xYgUOBntlY1qzdDjSMjI3BZnQExJGlWrpgQ6NYOsidspjcd4bssTk9MCLJ6CYPFFLowfozkJfuFS8n3r8jds9gLV4Z3l1aVTK4oupaiJE27xftb8KmeoUcnNA3jM1acApo6wYqqppX23jdZzNPbHuTSlcWIPPc55gNmpoGFdh48HtvBZHTqAGi5KDqsgyaFChkoi7kPFyKXp40I7oTWFabIu5ILc7LRvx8kYVQJ4Lvr5WmyvLafuwiIVp49inzU03jVE6F6KGh59V3g0Yyn94trzPCrP8v5SNq7nL86rTplCh16E3gblvec9E8dBp1tmyNkTWdmFCpklT4F8c7u1dfTTbDeXk759vUPe2gOPbZvrmURhzIffbPUPxktiR4HYkMKhrYdKTsjOzMQMyEc2wYL4sgjVLjz8hLYBBntZ941c3ZfIg4CRbgbG5HR04aRRmp0sxuSVar2ssFKpXwx0mI3gMsfVRqYqUfH2TvOPNO08KmBBBehErQX8eOmfp60gtzI2UXyZUjZhhCk3Lv8SjV3pAcWPHkuwuBktIdiPDmslbAHmJePFs7wT45p7qsRIpoARRsTrS8N2AXcALhoe8P1EUVYlWaQj56lSNsKgy1vbbpOvvkNebykmZkrqOT6PO8u8l998Ua9VHYQnkTji8GO0NR05MfoQNZTWODqwTsRBq0RoLIQ2ywcMl9KG13now5UeePYp1gS9PKhkNkqTmqUe6sU8yuRV4Y4SQtNsIzVm8tLIl530ZWpARTAghz3d82pHvviN2FRISttM5eR4XXBO8dCdMr3kPKakJWcFQRee5kRVkNgyRqg9hN6ML2kpNl9B3iN1jzgoRldes22NxyFktVErEeDknfD8v2KRFzSg1U27mr8HgoanuhW5zP013LgIcFgon7ZnYM5lregTvvvIpB
43,693,dpm5n5tmKqMtwIa8z6OApn4Wg3rhDnN2ty83o6r0ddZIDKCNB8l0gTqET1JWifDpMOvE7bCO8gCPbOgCeJ8zIbrJK6yp6cYG3h6Nkb0bP8MK9Mh8lEmBvVCxFLhTMVsAXuQThTWWT2rmH7dzOG2PqRvBKQ3fm7rlUUNI66S0NjGfgdCTDJ5sHE064q6EFwuctqI1sATrpHncEG20KYsZ6A7RnMoA2RayPRYBB7Pg12EGFksRSXuvBN8AFehI853LeyU4YZLZKbttEgFWc6gY5cz6WhHabP9vyroBGsFrJeKVSkicatuvq3XFyhboAxIsBdhZyGTyrbZrOsywDGBoizDCGWQEQQtz0QPlbjtY71HcFJ5Pq17QrylXTouMSuhRUpsqwK4yS0fOfXiQG3VPaNQYizVA77jX1UWTrWNdfm3Jq9Tmu6pZqziUYDQbeWRBH0Xvl43aAfBqNIXrUR6QRG13Htyrns3172LBwpFWLwF6HKdouLuHalemzpABug9SCuPUvHDwcWPlHSOHDDKiDj6PciatdWI8hzYy1oOd9TihYkm7fW5X6vuKKQ1SkHv1w98jzYMmnIrXzuhHfps8SLDlM3of7XQxKQRkbyttpyiekF15u1pp04wKbwL8byNmIGJbrRcvIVl7RmDqsvAbkheCMmBwCD6trkWoikQ4sHa2ybMpywbWvzRiKevI2KxQVi5KRfQ0KCjxbMzk2wFFscTHJ9JbMnobKzGcS4wNVgFx4P9AhbgtZhlaRBeU1fKV4t2H1LnfKr60kty8ImwKX3DINrLYKbEVvGhF9mBHQ24wNVVh6ITDKixVBQwLHduw0YMdKsjN5lpUgJTZICcXAZ42U4xnrKpiGbzkQqG8atfrJjPUCx7tgYs24h5CpB0cT2j1gAWjwZXFaSP60j67LToPDcTmFCEVSJGebfKkgbVDDRAYQGx2izzbsJjs51zRJWiQvZPKOeZv80UMlVUGOMJsM6bl1AdtwTy6w5ft
44,4741,q1uUsHrQr3n1PIcoBGwoPndaJdScbz4RZ4RZTk1M2e9wI5jxH1ztzkHxsznb0QhJGW6oVYc4OLHTf5Q7eEiKL6qz8KgP7QuSxuciFgyetl7XjRIooGcye9eDw8moV3bI9WDnMol4R92VdQoL9TtGr6gIN4hgY290ZePvhM1MUbg3832VB2ey9egiWs6mJoSu2KjefafVlZ1xDK0tr14mY9asUPEzhyfkXdtPQrBsoduoAyiIeVS2r6VY7S5pW7Ko1sHCBghYo7EqSe5QasTUHOtpIHsuQKsvzZgMmw6Crmdc76GVea0VJDWbpfzeGXIF8vmyETsqLhLBCyMqGEdHIrwY9Jne3Wr9JWlgNcspYfVW8fZq548ZcfS3LoYfbB3nKgjet7qZs77DORhwkhfLEfmAEl7BmIPfHeJIqdS8oLzBPGTwOt3CqmYcy3oOzpEkv0K8fD8DdCzFWGsONgqvlWOfg57lwosHri7yB53a4N9WqztMg9QAcrQbih9u8VNEO2qoqE8QrXwJaTLOmD7DFQ2BHDCxKkZ6oTiJPFNMpgUZjMBb09jkLRoyTEw1KXl1izVO7VN0QU8IrfFgzh4RCzwbarlwVYUzAZgRfl5y5751BHFre7IjDaa8AQVRPRJKStJsXVofeSyYpbblTHJDevrh7IUMsSeCCKrwg3KbPGwdwxHNQS23BxWMKbg9Lyzhu6RqqXbjLIzWI7gw4XGtXnCVfr9GUmzmjIoUMfgPylSwixpo8yN1mLXxKTdhGT9lCALNbXrJz0qZFDY6V1U2ujgxmRf3DfYRpbqpI6GslWGoEilK9k3N8VrHta0nkt6lwSVEd8OvRmtRSckVJnSrkpnyxMpJcWOz0AonWCHoOEKE34M2GoLqhHqsg2atje6393SaifNpEh07BVLnje7UorRnTmDCUI2ns3pqffkSReb9kNypepaIWDUzKyTv7dWYyWXJxHeCTAupwJxwZv4aP7KJp98HRyBVgw6XkEZZ
45,463,g6lRsiS4wSp9nfCoJZBGFzV3EVZU773HBZVr7WcNrZMr3jB4bjnsDl89mKBfrAYIedb6zaOZtYFYQpRwNks1gIoQ1MjUyGHSxZfVCqC48AlssZ6Cjt3o3seHmXxZN2a3K5iU9cP2qJTAux2tx4mCOqxP8W43XGy3ebyROYOqMdEsEC9eM1Rc2sPm64Ng72OfBnlW6cuaKHJNL92pbDZuvj0CzzR5GwA52tCgPWrXYfJtBkRp72YdW4kK4EKATPLfHszHwh8OXtVfh1cyvZIlK3xM3zlSFiiOqahA6JhRZWfMdeJcEIW9owFxZDfQXTVYmBHiVg2cuWzCP1UHQlwgEHyZv64t4qTOjnIWLffqLNXVa236O0hBgfPfWTgyRmpRLoNcP13Mm4spKQvMvMSa7IdF51gdis0mREwwxPswNTXv7wfcA2jrS1btbjG0nOpgsVYf1q7fftjyJ8CwlMxvlJNdWQZ8Cd84das8ye5fOB7WIAQc6iCXMu7vt7KoMQL7UqWiHYwsStNqvnl4waczmRcTDwJjrPsvt7QV21spwpkyDsnBV5n1SJwm5cFkjtnQ2FkvHiFKWnoXzDaon5cbCkwmfZ0YsxerunLZzSZyMQ9LRN6nxBD4IsGo3oOgfIIPgWQl5Km5ENX5dCD23fyKPFtgOKXL1eVYENxp3HnEKAjtWzcz0Fcqdaeq3wa3dV5mBS97miCLbzplhSrcFsO73CDFHMmlSliCSG5rkO1fvUHG7xHpf1G8ufsaBoOz91DYSViJGUJTmcqOCazJfeMuXNjSbOY1omgUQbKkUoKsZNPeMiaxLnuD7MnU3U8uaz0MHtvjhUjBSulXwgcnbeWP8TceEeKECe8ePZTNSFedi7WHDNqKCwPVhZTn865Sm5IuuARL4KTUSgBUDEjdOJgVAPE2llbWVF2PHvSrHiTUufWbbDK7WRwEmUz5ZYivAxdtFcVfkKrJ6wGg73z848JutHYbcTBf08VLIFMjN3in
46,9875,eSRpnlLN14VzZsg4m3Z9Su9PfsW0tLu0n2TIXnZgKJV3afrzVDsViOJVLq1AgvMIw8fpxMA5JprsZMmUs4TuK3N0qfWjBI8yfYETCxdowhmWP9O4dBq2IcoO66w6Ovt29seBp3UnG88Xwi3NxBTWcb3SBKjSOcN4YWAKTCgbtGsmRkpZNS4l3M3g6qhWwfEdZVhshUbGhrZRxVFCbSKpck0WRgNRTroRkAKGmf887Es3yBQXVSowrrwYIKXawar80KKcpmihqheefDOx1WM6lvECE1Yplj2KCbWfn3HUKIqVS84M7ZIw6nd6n3qY9dfFYU15CdKLJgjq7QgN81R9MCIQJHoYlchhO7kHHoSPxrdbUFanEn8rih4PqsNTDPkgU30RcBXiEalVVSlXDWDhy5FEZVIixKJUhp5CWUsxrZUE2hESX6aZbxurOQI5Wz9jV54lInLIQDqIZn3uY0ZgRothA35lZSemDe2Kgn3mZH1MVIpBLfN8h7bsQZZvz5qb8Lah5zVFZq3v1UFc5eJPo9ABsoVVakLk0ElVpTI4KKKtQQYWDdDu2lJA3GlKcrPF2x9U9IJAtNZa5LSCa5OjL7jwHF0IYhRXWX5wLC00o9uNvkFZJ50Jzu8ATaIUl7tGB8iOHqU9uQvXCZkqZPwDyY60vrqZlmmek7crIAYA9yI8UdSBMKi665GyMARDxlLxnYmEqjo5roqLaRSzAWOhuFE2oggyqWwoN8V4WxUVqIHHzPkmpqcOHaJhNqkBcBhf2U0ZqjIdpN66GHUcd2mltnuyYYRAOGq03Z5czUSyYxbC6OnoXAb5mKVmawa7iygrW1ZZ05ZWt3kLETmBzrgOddCbDsmaLwKufFdaxhbvSib0IhCjGzd82lC5FKgOyZnbbOJbmfbuPkWyYHxTqOpNpUMlx4vB2Xe4BbtIeTukwoNz27owoPWYgBrNRN9B9KsmqWBftAow6ilC4Fzoif241Xd3cVgtYc0HXmPfjVbt
47,7405,sOYaGS2SsjVkQ86LpvfhHdGxvB0Pq2FtDFC5hBp80TvgNR3gyF67cCPgz6hKChT7Mi0KQ8J08YgGCytsi4dChh4bpG3GC5OYtSAz4b7eZ4koGI7fyOHjcPmC8dWMu3B4Ihh7VRDMSXtTI7YMUY31pxEoy4nVCvXPpgr8zLflHK1abelMVlRUTXHpPvi4Edtxk815iXX9g0gw1k6Jy7C0WdGXz8xhBRYBM3TzD40MyUnS3eNd5DEhb4b1F09Q4p3Oo76p3DNDei7mNjtEakJd6TzbYuKI3iVMN6L09gCaKD2LxtqhS7WwFoo9tThTbAo0K7WzrlsWJxIN7qgWOy2vH9dKMTDXBGxyL7vaKZQVyjJ9RETIVbQSGvFEN19X2VmqzknlbMcnxd4pXf2dohYYgriiY00GG8C6QjMkNNSjFDMd6kPnuII0gHnTXhHHp0fK0FRqIFPCPxRAzPgeqKLjCxe2zo96XJ8H79ZpTlBxGMRNWnfQ5JrmayUCyBcQzMmXfrfwnApwoJbGBrsDa9YZSK0dwgc7aJUZlu4TOniDpWv1cR62APBHrN4nhvDkOKREZtBLP9QxM0O8hp7PsC8oyzk1z3l4RpkQq5CAy4HY4ipU6ywFmyCyfoPsHMzOPm0T360jK5XiLj9oM7QQthHFTnlr8lj6XgCPfI5aaxgPz8O5LpIk9WFl5UJwpRDQj6pkFnpL5uoXVJJ3ncqt86btvOnzsBGKqJUdhiPUOZ7SJL47McK0ITXIAOBzwQL1PpYEUiEARu6cVPVrGlYntGxDvABSBitOskDAqifcNmyNUKHbXh5maYoi0IJjCU6zWTOcwtaefX9CWIBoxK3b2t0zixiLDaadIqfVosGvwms6bQhtnFF4Alvnn4Qcju1HUSVYjxyAgFItcsE66KdF8MUOsOBQTj1cHqA6fMuylBdSGmrEStTBFpOSFEkFsSNVKSk5GJrjDvLZv7IzVuiGf6jrFHBU7UswvkvVJl1klSzj
48,5915,fCnSSj03vvnLoNGn9zucPiAk8zuL3AdoZ1Xw4egue4drqU8FyCcOrjHerzlmkXBnTf8H9uslV7JazZy35fCPn7dvAljEtw7tmf7gPXky32R5en8AlYu2hRLjljNoQhuD42G9kbBlbxce6cJ0mMoJqkEPCbbLS1UGzvQGVlXPUbkBF2Y7vEY9skHps8FrKNcwHhzXxU9ZnFHbx2PqAOpsZ7y6lRtsDndMWIBgTZXSwMFwlL3VAHC83wPCSItDtFzjSvzPjUOCckQWTz4Y8OYGPNFPlm3fFqtv4OdOhnYbh18v87X57PVB9nRQPbVFZa94l9M2NrgAFcuTH6M6BhHCMSwXSFLbSaoVzsP5EenMx72ctAHWOAauO5pC4BgMiOwJGDIgreGuyDoIypxiM5yJiT9MDgnBHD6Ru5reZc830wGuWq6Q2kQ9CW7OkxjdkfzPSOe2TsTFNSRMzhfJ4lL0f88Vfoga3W0DKFwDuiPvidyBeG7VPVNY0oZr331XVm6jPzNN8Y8QsmY6r36KcU6WRrE228ZysZNmMEoIPuemcCaaHEZSoe2jeHTIMnBfv7x8jQEAWUsk7mzikzxgomP2TbV4WuUuCgKePHWZWDn05U8Ja4cjwtcaZPdGupVFvLWVJUT3zi5EOH5mryeCEwVdzIJv4yafxgcClsLkbLYBsiZCO6UInLCMzjDvs8z00zztjZ98eK9jer583NY6JdkudWJhUkzUET4zC8musUBU9w7Kd2dlgVeiEZ2A3rcBn0VXjIG8yoslxVGKsvTjvtDAxQbFWeWVIK1caqlH8lUNu7CWadgE5xYpUAjJo7K7P9PvzIJ1yiUhVhIAzYFl1cq3U6qtAJ4eDLmWGdbXloZehrSyF2Sy9V2CtiDcmcLA5V5fFfAaizAzGgvFLstQM47yBLTbNqJyEgDaSGnn0YI9fxvpZtsxGjplA5emxgFyJAZYKVGQf7DJB6xjRIlqzfuqTEifVimfVTqrQcqFcruj
49,6895,d2LFeoxMp8vhr31CcGppp8tcX285fWrjdylZMan6lJJjL6RYZSGo6e3OmIqMBo0F7r9jx5r2LPkZHLkp5qaoRqfz3ZM8VrMLneylRvmRb2Fo1qszfuW6iaaeVnYK2zlLCGT4PjoXRTMviYCzeBPpNnwqKxAFyyowVVaRI9aYFW9iBABWu0KOLIBqbecdJU09PL546tfOeWrKzyIjz0bIvot346EPNyCpH9YpH89ClWT7oaXA3I855Wgam5G9kXb5rrwj0lncAG6SSwfYVxK9miZ9OozMLQW183sLbsBR3zt1M2duwYmpBtT4kcu9KmK1gtPtTeFrE82DDYlVyrDT5Nc42McqwZtUKrXIqoEvAgaHs6TcmtZKAWJcWgmMiJp1RTnfLZQfIZADJLFhSJlyWL77ebAHc2WfSB9wSKnhfPe7aBpoSC49Yl0iYIkU2HodW8ir1ss7lv6wPVsB7sWJeWh9lUkxW51y8WagUAyWQ4P3VBokIH10ZV6VRefQ5iy8WOvw5rxaABEe0As0NgCubmxDZDuBEczyR1kGnvocb35QlUQWW3JvX8YRY5ZAQSkkZhRsvCCxvPOxCgwzBJ4mAMjP7aT2nfXDgVJpiXhWXgTV05jHFuY8gh3xAJ8TqeFUj8J4HQXdpfnp0rsBpPAF4cT4urllWDKPkEpUEqdf8nWsDMErYuqCOInTEBCu0430X75P0fr4im8AOMz7UjtwLg99KbAxBxxokhZKbnWmMctvltFpbWeXENmg2dNKkSo0XH0yEsRgsrRzjMEVltaWNZuFZLNxKsAO5Ft2sXb6oz4QzIjyDMIdLBw1McOmZ8Z9BEQryJgQ9Cvh1ahl54n5k0rrEx3w2QyUttLNxN8BdsA8ATFaFm5HjgOEXYMvN1Kq0QEv7P8WDGKSs5xLYfuaDGvRwCNkDXL9wf9pDbGE6MCB7vZCJoqTAJ7NZctQtZSQpCykhKhwkpMOdXjpSc7wp10kNVYQnuazVep7WIbX
50,6526,WjmuASQtyGp50AX8uS1v1UFw30vD0ARQtQQ1A1wOpNRU4dBuuAuRpb3f1ScB3m7dCZnKJQuKl0Kb2NxBLzciLl8aoXfyK3bJBgoqkfXtgFxqfjfy4tL74CJayGocqBWXZg6FhH2vheo5ST8LSxFJiaY5P3k3dMbuD9HbjTdO9Pq3QFgEAMaQAySzt8714aGrwqzIdBpZ4M2o6fc0WUo3yMnb6lIKn6yqCnCRjdcUDMu5x6sOrUr2Bkdb1uhecyozWrU5GTmZ5oeB2qqK32qn5b8HwoKUssULgv0jwHDMIyFDeNsw87HVyRYT0QcuWBPGsOq7YzBbKvlt9JWRxthFUotRQrNQDQ7nbWdKCFQXQhi9hF7TKObDPN5p0xOK9eqydzpQS7EETBs9bE1fXe5omOb9yVRxAKoP3w4TOYAVIrSvCEPfmjw1zHXA5xDh8g3iavmHCcMx1uMH4bcwkoQgP61UOUH0Ka8fIVVGdqjV6uMhhUt3JwllZoAJpKKORzgootctIYRfTH7hant8G4nhGgWl0zBanxjVaRLTBrIgCYrcyZNEQRoXYB9rreMEKyvQ048VbOczKIZmgu6dULgaWjcOWwh24qMguPZjXJWOEr4Mi55i2muzolnBWh21mJNFwgqRGHwZomGh0w4YQ8ECnz8vKMvxuecoKYcKSu4wTcGTgR1WWfTf9Rdx2u6qTUqZpZ6D6QUUmuCTNmE9zk6imd5PQDrcTFxgGuqItWXNUdPGKsH9QEzunxJHHQy0JpPt0wJQg9x2kb00SZi2MKilFSuIHbapx3jWMEoaVPcGrrhyBi6JgiCHt5ewUpRWomh8Hqyt5gsoyeOnp1ohRNE3JuXpXclxsFxzEn0bS8VP0vj9wGESScNL27uyvonETfuEt7vkBO38xj6nxE4E6q7PRsAtO8AGUCCgOaYNwgVZE0m3S82mF03XboA8f5Zj1nSH3kL4RxCwQtPV8M4HWUnXb0xmdaQGSKpkzBS2OSJs
51,434,dfHo17Tj67qPMKETwJrJrQf9JOutUwpvZkH25Eh5J96Lk0OWcLgsa9WYrVa0iivTXPNCVmp1bZ2StQYbfeLEw6Wnkao6wsHxv4ImgznuKHC7NruqcnUbP1gVGXEqlbpxtHhhvgn6loybkdBD0AmaaJaLjqgHWJq3iGbJFxfPHRCK3z4agEsACSCIKx4GmcKhdFnM3vlYbTzIwr9oaC5kuHFQjv5tKW8n89FIIWtqPF0XGc4lrgm0ISbFiMIpCPtilUGhfJBMqEvnQwTO6kHY01nayKQJmZVdv8UOZskunsI1jpQmhFy6ZztnEtk7XDKQu5U6UayoqxL4DfpeQgJjEjBwM1OfC4Wr267w8tRUzZRQfHhkGvLKk0LgMeB6gNjcIg6ZRl6WUxNRp8KZTIQu56aQHr1qvvND9qAOwef5qBqddavV13jJuFlzoRlSRHvs54aDuCTMjNNKCsJXz5RjeiaiHvccsaQhufng4vVeMCg9C77uuvg0apQXpUYfztrRdXZAxEdX0Q0i71411mPaS4bIp2n60QZ4JWebYmcoqbbOFqqHRJnbJGTskyeZ3K3raSF1Gr3EDdPV81ezuVwgV7QMgV8DlLBrkNe2nTTxjR4Yg6BEGTjjjsQb3yBomS2mwCAykPwNdGEKX9PV18OY9bcYpD0GhGVnBNZlEg8RRNzSextKrD3XkcMs5tc7Pgl2LZcsFxdoIcBwF823GWbCqkK1RvkSH7vR0G90h8soWv9tAkD5FqUprHk3jUkU3Z9wxKka4YToFHafeY20XkU1RcsLGNsslSzSvcVVGSJtI9eMcRVONjuFI30Dndjodf2sB8lyfxPLBvaWwyoSa7MMU1kTL0hK03Ti3ut2Op0XFhV9uVr2VZcnBJi7BtDPjHIUQbfC3SxDuB6d9rqDpsZzNASyzC8MiMbUJ8FU89m22aiIbUS3PdYXfD07qpS26UoIxdXUrGOqsi1l4QXd7ahMVQbrtdBq5EL2IHOJHBRi
52,9974,yySp03SxOVqq5Sdgg4vGeocpOQGJr5DbbyHrd8eiWHojZMCXCZX6EswtNlpKybBU9z1658eYVfwpaGZtHsg32ZmVeu1jd9SFCmGKMAKQsEObgNQhnzFqHrDAOPYnQdkCORL2JbRGAe8mc9AhpQNepvspnFtQeYoidtyTfZ5p8s6y7WIqXD8yDiZoZRdBXYFcmOK5ZrOFjCPgGUT6e0M1O9l0zm87Iwgwl70droUKcayRCGgjZ6vgHV6BDfVuNs4IJd9LceMmyhEY1PrghYIeFkJHdvPYczWYcJovYvaAgKb7Jl7D53AUzgSJqWnTNsf70ZM3IO5FGvlJ7c98mspe01FMVQli7BUpyAvbGmH4TMh3qhG6Uwk6evDCOqFfXVk0vs7EPCd7DAX6HwMxTYKwF50TedEtBr1leHLkabDBGUt85lzVyapWJueU1SnC9HTb0a9b4uWgbYWqXoQZtum4lN72QwAr9fd1HpesvZRAAkb6F9eCkPtuQbaHP8l2vgZbXtXzgR7lks3mT2tgaAFexlIrSknG99G1VoQNbKgmCBl0c9NipyFBuUrl88w5TYrf27WGuXtUYML7GP2eUrtWYzolLG3jjruJ1WF6f2vcRO6N5NEhzChh84DBz34FBMc3dt1QPK9hwF1jJEUdYzdEN6h0omnp5g3tD0UTLiDCM466yAwxXaOgcyKcO1V5VYgzx4m6APJPsjwaOHpdcP8OcOT3fFbKSroKxQYhZOCwxZDLswpzElR7eWWBp0uJ9rT4kbPuK2q7JuANXWeUblOULGrRcWYoSrKREEcQajPZ2F2i0G4i9wvan47BbKKRghkTwN0l0SVi32Gauizxb0fZMafnnlLn4l3HTDviXSUQiByT1hRU373xCdEdyGCRktmZdp3gDkmC5wtOVyHJe8wCRVifnF2sMKMu4WpNlz7kvaI4UwygiM8EFGoRfZJJEERZMH629ttByEPiWIYnDqsbXVSkvBkXf9ZUjkPQv2KF
